,No DESIGNATION,Reussite,COMMENTAIRES
135,298252680,True,['  point de terminaison optique existante malfaçon on plp non détectée  brhement jartiere pm  dae ok ']
136,299003715,True,['  point de terminaison optique non existante raccordementordement ok passage de câble en aerien ok test delc ok beug sur mboi pas acces au arrive sur site dae ok ']
137,296058379,True,"['  point de terminaison optique non existante pavillon aerien  dae ok ', 'gmmsg rep client pour fixer rdv  ', 'gmobtenu client sur son tel le   rdv repris le   matin heure a confimer avec le client  ']"
138,299003837,True,['  point de terminaison optique non existante passage de c cble en souterrain photo inserer dans crioc  dae ok ']
139,299003959,True,['  le client a des travaux a faire mais ne souhaite pas les realiser    client ule sa commande  dae na non eéligible au dae']
140,299193079,True,['  point de terminaison optique non existante installation conforme passage de c cbles en apparent tout est fonctionnel chez le client  dae ok ']
141,299888752,True,"['  point de terminaison optique non existante passage du c cble en immeuble test delc ok  dae ok ', 'gm obtenu m vingtrois au  le   a    repris rdv le   entre       apte']"
142,223463105,True,"['  point de terminaison optique existante malfaçon on plp non détectée  dae ok ', ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: mc non accessibilite en autonomie au pm en immeuble pas acces au local ou se trouve le pm la cliente reprendra rendez vous une fois qu'elle aura les cl  s  dae na non   éligible au dae"", 'gm    cliente obtenue au   le   a : pour reprise de rdv pour le   a partir de : ^apjb']"
143,223513205,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apjc gm laisse message vocal au    a pour reprendre nouveau rdv des  fini   apsp le client passer une gene de nouveau garage vers point de terminaison optique', 'gm laisse message vocal au      a pour reprendre nouveau rdv des  fini   apsp le client passer une gene de nouveau garage vers point de terminaison optique ']"
144,296875828,True,"['  point de terminaison optique non existante passage de c cble aerosouterrain pose point de terminaison optique coffret telecom au choix du client brassage pm test ok  dae ok ', "" gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf   gem litige: cp travaux sur conduite privative fourreau bouche partie privative le client souhaite r  aliser les travaux il contactera orange a l'issue des travaux pour reprendre rdv dae na non   éligible au dae"", 'gm rv   obtenu client au  le    a :  rdv repris pour le   a partir de :  aphb', 'gm obtenu clt le   au    anticipe rdv au   a partir de  apil']"
145,223077228,True,"['point de branchement  tube bleu fibre rouge decharge:   point de terminaison optique existante malfaçoncon plp non detectee  simon ok plp ok point de terminaison optique tableau elec test ok dae ok ', ' gm lo un rdv a ete repris par le technicien pour le    a  apaf  rendez vous repris avec le client  ']"
146,223087804,True,"['  point de terminaison optique non existante raccordement aerien ok point de terminaison optique salon tout est ok  m dae ko aucun voisin ko', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil']"
147,296500361,True,"['  point de terminaison optique non existante maison individuelle c cble aerien   pmz ok  dae ok ', 'gm tc a reprendre laisse message vocal au     pour reprendre nouveau rdv des  fini aple  le client doit passer une gaine car longere renovee  le recontacter mercredi  pour faire un point ', 'gmobtenu cliente le   rdv repris le      travaux ok']"
148,299783284,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeuble installation conforme delc ok passage de la jarretiere au pmz dae ok ']
149,297679575,True,"['  point de terminaison optique existante malfaçon on plp non détectée  installation appartement ftth d ja existante ok dae ok ', 'contactclient  contactclient   ', 'gm lo a reprendre obtenu clt le    a   client veut etre rappeler', 'gm obtenu clt le   au  repris rdv le   a partir de  apil', 'gm obtenu clt le   au   repris rdv le   a partir de  apil']"
150,298936924,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp d tecte  dae ok ']
151,223447331,True,['  point de terminaison optique non existante raccordementordement soutirain ok prise pose dans le sejour pm ok point de branchemento ok ro ok dae ok ']
152,296553108,True,"['  point de terminaison optique non existante pavillon aero pose point de terminaison optique ont test ok installation conforme  dae ok ', 'gm  obtenu client  au     le   a   repris rdv le   de a partir de    apsp* travaux charge du client il doit elaguer des arbres (partie prive ) parce que ca  est impossible de faire le passage de câbles sont elagage il va rappeler pour avoir un autre rendez vous ']"
153,223447341,False,['  cli    client ule sa commande  dae na non eéligible au dae la cliente souhaite adsl']
154,223447344,True,"['  point de terminaison optique non existante passage du c cble en souterrain puis passage du c cble dans le salon a la demande du client  dae ok ', 'gm laisse message vocal au   le   a   pour reprendre nouveau rdv   apsp', 'gm   cliente obtenue au  le   a : pour reprise de rdv pour le   a partir de : apjb']"
155,223447345,True,['  point de terminaison optique non existante raccordement sout ok point de branchemento ok pm ok ro ok point de terminaison optique dans le garrage conforme a la demande du client  dae ok ']
156,298201534,True,"['  point de terminaison optique non existante poser câble aerien delc ok dae ok ', 'gm le tech a repris rdv avec le client pour le   a partir de  apaf  repris rdv pour jeudi a  ']"
157,223447346,True,['  point de terminaison optique non existante raccordement soutirain ok prise pose dans le bereu pm ok point de branchemento ok ro ok dae ok ']
158,297136347,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp ok dae ok ']
159,299282657,True,['  point de terminaison optique existante malfaçon on plp non détectée  raccordementordement plp a jour hotline orange ok test delc ok installation produit par sfr plp ok  dae ok ']
160,298096230,True,"['  point de terminaison optique non existante tout fonctionne bien chez le client  dae ok ', 'gm intervention en cours', 'gm intervention en cours ']"
161,299771536,True,"['  point de terminaison optique non existante installation complete immeuble ok dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
162,299202607,True,['  point de terminaison optique non existante ont ok point de terminaison optique ok test ok  facade  dae ok ']
163,296941780,True,['  point de terminaison optique non existante dae ok ']
164,297403649,True,['  point de terminaison optique non existante installation ftth pavillon en aerien sur  m point de branchement  tube vert fibre jaune fi   num ro d  change  mutation c t op rateur  num ro d  change  dae ok ']
165,296146378,True,"['  point de terminaison optique non existante pavillon aerien  dae ok ', 'gmlaisse message vocal pour fixer rdv  ', 'gmobtenu cliente sur son tel le   rdv repris le     pas dispo avant  ']"
166,296147104,True,['  point de terminaison optique non existante pavillon aerien   dae ok ']
167,297266747,True,"['installation airien point de terminaison optique pose dans salon tout fonctionne chez le client', ""gm le tech a repris rdv avec le client pour le   a partir de   apaf   gem litige: ab client absent le client m'avait dit que le rendez vous sera fixe pour le mardi    a  dae na non   éligible au dae""]"
168,299202614,True,['  point de terminaison optique non existante pavillon en facade c cble  fo  m test ont ok jrtor ok installation des equipements suite a la demande de client  dae ok ']
169,299213482,True,['  point de terminaison optique non existante passage de c cble en appartement point de terminaison optique pose dans le salon  dae ok ']
170,299213495,True,['  point de terminaison optique existante malfaçon on plp non détectée  livrer une point de terminaison optique  delc ok crioc ok mutation ok plp ok  dae ok ']
171,298195295,True,['  point de terminaison optique non existante passage jarretiere au pm  pose  c cble   delc ok dae ok ']
172,297583983,True,['  point de terminaison optique non existante installation ok passage de c cble souterrain ok  dae error ']
173,299371916,False,"['probleme continuite entre le pm et le point de branchement pas de continuite n decharge ', 'gm besoin code de decharge    ha* ', 'gm besoin code de decharge     ']"
